Titulo,Comuna,Precio_CLP,Area_m2,Dormitorios,Baños,Estacionamientos,Precio_por_m2,Tamaño
searriendaHermosodepartamentoamobladoaestrenar,Ñuñoa,55000.0,,1.0,1.0,0,,Sin dato
DepartamentoEnArriendoVistadespejada,Ñuñoa,,,1.0,1.0,1,,Sin dato
DepartamentoGENERALOSCARBONILLA-VILLASANTACAROLINA,Macul,480000.0,65.0,3.0,1.0,0,7385.0,Mediano (55-74m2)
DepartamentoIntermodalLaCisternac/estacionamiento,La Cisterna,400000.0,,2.0,1.0,1,,Sin dato
departamentoestudio,Santiago,,23.0,1.0,1.0,0,,Studio / Mini (<35m2)
DepartamentoSantaAna079,La Granja,,47.0,3.0,2.0,0,,Pequeño (35-54m2)
"DEPARTAMENTOMapocho3591,QuintaNormal.",Quinta Normal,,48.0,3.0,1.0,0,,Pequeño (35-54m2)
DepartamentoCalleJuanBarrosN°3885,Quinta Normal,,47.0,3.0,1.0,0,,Pequeño (35-54m2)
"DepartamentoAv.PadreHurtado9466,LaCisterna",La Cisterna,,45.0,3.0,1.0,0,,Pequeño (35-54m2)
DepartamentoAvenidaLoEspejo01173,La Cisterna,,36.0,2.0,1.0,0,,Pequeño (35-54m2)
SeVendeDepartamento2DormitoriosCurico/LiraSantiago-,Santiago,,,2.0,2.0,1,,Sin dato
"¡¡BELLOHOMEESTUDIOENSANTIAGO,CERCADEMETROSANTAANA!!",Santiago,,,,1.0,0,,Sin dato
Searriendadepto1d1bestacioncentral,Estación Central,,,1.0,1.0,0,,Sin dato
Arriendodpto.1dormitoriometrolasrejas,Estación Central,,,1.0,1.0,0,,Sin dato
DeptoSantiagoCentro(metroUdeChile),Santiago,,59.0,2.0,2.0,0,,Mediano (55-74m2)
SearriendaDeptoMonjaAlferez-Sanmiguel,San Miguel,60000.0,110.0,3.0,2.0,0,545.0,Premium (100m2+)
1habitación1bañoDepartamento/condominio,Estación Central,280000.0,37.0,1.0,1.0,0,7568.0,Pequeño (35-54m2)
ARRIENDODEPTODE3HAB.Y2BAÑOS(SANMIGUEL),San Miguel,650000.0,78.0,3.0,2.0,1,8333.0,Grande (75-99m2)
ArriendoDepartamento2DEstacionCentral,Estación Central,,40.0,2.0,1.0,0,,Pequeño (35-54m2)
Arriendodeptotercerpiso,La Florida,,52.0,3.0,1.0,1,,Pequeño (35-54m2)
Departamentoenarriendoconopcióndecompra.,San Bernardo,,50.0,2.0,1.0,0,,Pequeño (35-54m2)
"DepartamentoubicadoenPedroLeonUgalde864,",Quinta Normal,,,3.0,1.0,0,,Sin dato
BonitoDepartamento,San Miguel,,60.0,2.0,2.0,0,,Mediano (55-74m2)
Departamento1Dy1Bnuevo-MetroLoOvalle,La Cisterna,,,1.0,1.0,0,,Sin dato
ArriendolindodepartamentoenmetroÑuble,Santiago,55000.0,64.0,2.0,2.0,1,859.0,Mediano (55-74m2)
ARRIENDOINDEPENDENCIA1DORMITORIOMETROPLAZACHACABUCO,Independencia,,,1.0,1.0,0,,Sin dato
ArriendodepartamentoProvidencia3D2B,Providencia,85000.0,93.0,3.0,2.0,0,914.0,Grande (75-99m2)
AmplioDepartamentoEnCondominioAguamarina,Las Condes,80000.0,165.0,4.0,3.0,0,485.0,Premium (100m2+)
DEPTO2D1B+ESTAC.YBOD./METECUADOR,Estación Central,,41.0,2.0,1.0,1,,Pequeño (35-54m2)
DEPTO3DORM2BAÑOS/LIRA,Santiago,68000.0,,3.0,2.0,1,,Sin dato
Depto2ambientesconampliaterraza,Santiago,,34.0,1.0,1.0,0,,Studio / Mini (<35m2)
ArriendoDepartamentoPlenoSantiagoCentro,Santiago,80000.0,96.0,2.0,3.0,0,833.0,Grande (75-99m2)
"Excelentedepartamentocasinuevo,Catedralpiso8",Santiago,430000.0,42.0,2.0,2.0,0,10238.0,Pequeño (35-54m2)
Depto.EstaciónCentral-MetroAlbertoHurtado,Estación Central,,,1.0,1.0,0,,Sin dato
ComunaSantiago:2habitaciones1baño1bodega,Santiago,,45.0,2.0,1.0,0,,Pequeño (35-54m2)
DepartamentoenFrayCamiloHenriquez,Santiago,,,2.0,2.0,0,,Sin dato
Depto.enIndependenciade1Dy1B,Independencia,,,1.0,1.0,0,,Sin dato
DeptoAmplio2D-1BsectorHipodromoChile,Independencia,,51.0,2.0,1.0,0,,Pequeño (35-54m2)
MetroUsach,Estación Central,,,1.0,1.0,0,,Sin dato
ARRIENDODEPARTAMENTO1Dorm/1Baño,Estación Central,,34.0,1.0,1.0,0,,Studio / Mini (<35m2)
"Departamentode1dormitorio,metroU.Catolica",Santiago,,35.0,1.0,1.0,0,,Pequeño (35-54m2)
DptoEnSanDiego1d+1,Santiago,,37.0,1.0,1.0,0,,Pequeño (35-54m2)
Arriendodpto1d1bindependenciaNOAMOBLADO,Independencia,,36.0,1.0,1.0,0,,Pequeño (35-54m2)
Depto2D/2B/1EMattaconSantiagoConcha,Santiago,,58.0,2.0,2.0,1,,Mediano (55-74m2)
ExcelenteDepartamento2Dorm.+2Baños+Bodega.FrentealmetroRodrigodeAraya,San Joaquín,,,2.0,2.0,0,,Sin dato
Recreo250,Estación Central,,36.0,1.0,1.0,0,,Pequeño (35-54m2)
Departamentocondominioquintanormal,Quinta Normal,,,3.0,1.0,0,,Sin dato
PrecioRebajadoArriendo7aAvenidaCiudadDelNiñ,San Miguel,,47.0,1.0,1.0,1,,Pequeño (35-54m2)
Arriendodepartamentoapasosdelmetro,Santiago,,47.0,2.0,1.0,0,,Pequeño (35-54m2)
Departamentodisponibilidadinmediata,Estación Central,,,1.0,1.0,0,,Sin dato
"DepartamentoenQuintaAvenida,SanMiguel",Maipú,,30.0,1.0,1.0,0,,Studio / Mini (<35m2)
Departamentodeinterior,Las Condes,,28.0,1.0,1.0,0,,Studio / Mini (<35m2)
DEPARTAMENTOLordCochrane209,Santiago,,42.0,2.0,1.0,0,,Pequeño (35-54m2)
ArriendoDepto1DConEstacionamientoE.Ramirez/SanDiego,Santiago,,,1.0,1.0,1,,Sin dato
Departamentoduplex(doblepiso),Quilicura,,,3.0,1.0,0,,Sin dato
Arriendodepartamentoapasosdelmetrotoesca,Santiago,,48.0,1.0,1.0,0,,Pequeño (35-54m2)
"AcogedorDepartamento,cercanosupermercadoycol",Las Condes,814000.0,73.0,3.0,2.0,1,11151.0,Mediano (55-74m2)
Arriendodedepartamento,El Bosque,,,2.0,1.0,0,,Sin dato
SEARRIENDA2DORMITORIOSINDEPENDENCIAMETROHOSPITALES,Independencia,,,2.0,2.0,0,,Sin dato
ArriendoStudioMetroLasRejas,Estación Central,220000.0,,1.0,1.0,0,,Sin dato
DepartamentoNuevoenZañartu1287,Ñuñoa,,,1.0,1.0,0,,Sin dato
SEARRIENDA2DORMITORIOSINDEPENDENCIAMETROHOSPITALES,Independencia,,,2.0,2.0,0,,Sin dato
DEPARTAMENTOParis/SantaRosa-MetrosantaLucia,Santiago,650000.0,103.0,3.0,2.0,0,6311.0,Premium (100m2+)
"DEPARTAMENTOMapocho3521,QuintaNormal.",Quinta Normal,,30.0,1.0,1.0,0,,Studio / Mini (<35m2)
"DEPARTAMENTOMapocho3521,QuintaNormal",Quinta Normal,,42.0,2.0,1.0,0,,Pequeño (35-54m2)
DepartamentoDomingoSantaMaria2565,Independencia,,44.0,2.0,2.0,0,,Pequeño (35-54m2)
DepartamentoAvenidaLoEspejo01173,La Cisterna,,36.0,2.0,1.0,0,,Pequeño (35-54m2)
DepartamentoVillasana1451,Quinta Normal,,45.0,3.0,1.0,0,,Pequeño (35-54m2)
Arriendodepto.IdealFamiliar.,Santiago,,56.0,2.0,2.0,0,,Mediano (55-74m2)
Arriendodpto2p/1est/1bdga,La Cisterna,,38.0,2.0,1.0,1,,Pequeño (35-54m2)
Lindodeptoconexcelenteubicación,Santiago,,55.0,2.0,2.0,0,,Mediano (55-74m2)
Depto2d1bbellavistalaflorida,La Florida,50000.0,,2.0,1.0,1,,Sin dato
Deptofrentealmovistar,Santiago,,32.0,1.0,1.0,0,,Studio / Mini (<35m2)
"MetroBellavistalaFlorida,1dormitorio,bodega",La Florida,,35.0,1.0,1.0,0,,Pequeño (35-54m2)
Depto.Living-comedor-terraza+1habitación+1Baño,Estación Central,,40.0,1.0,1.0,0,,Pequeño (35-54m2)
"SearriendaexcelentedeptoNicasioRetamales,EstaciónCentral,",Estación Central,,,2.0,1.0,0,,Sin dato
DPTOENARRIENDOGENERALMACKENNA1490ESQUINASANMARTIN,Santiago,,32.0,1.0,1.0,0,,Studio / Mini (<35m2)
HermosoSemiamobladoapasosdelmetroloovalle,La Cisterna,,49.0,2.0,2.0,1,,Pequeño (35-54m2)
ArriendosDepto.Ñuñoa,Ñuñoa,,,1.0,1.0,0,,Sin dato
AmpliodepartamentoenMaipu,Maipú,,,3.0,1.0,0,,Sin dato
Arriendodedepartamento,El Bosque,,,2.0,1.0,0,,Sin dato
"DEPARTAMENTOMapocho3521,QuintaNormal",Quinta Normal,,39.0,2.0,1.0,0,,Pequeño (35-54m2)
"DEPARTAMENTOMapocho3521,QuintaNormal",Quinta Normal,,42.0,2.0,1.0,0,,Pequeño (35-54m2)
ARRIENDODEPARTAMENTO1HAB1BALACISTERNA,La Cisterna,,37.0,1.0,1.0,0,,Pequeño (35-54m2)
Departamento1dormitorioAmobladoBarrioUnivers,Santiago,,38.0,1.0,1.0,0,,Pequeño (35-54m2)
Departamento1609,Quinta Normal,,58.0,3.0,2.0,0,,Mediano (55-74m2)
DepartamentoSantiagoCentro,Santiago,65000.0,80.0,3.0,2.0,1,812.0,Grande (75-99m2)
"Arriendomihermoso,Amplio,Tranquiloyluminoso",Independencia,,,1.0,1.0,0,,Sin dato
ArriendoDepto2dorm+2bañosestacionamientobox,Macul,50000.0,,2.0,2.0,1,,Sin dato
DeptoSantiagoCentrocercano3EstacionesMetr7o,Santiago,,,1.0,1.0,0,,Sin dato
departamentoenerriendo,Santiago,,,1.0,1.0,0,,Sin dato
Arriendodedeparmentoestacioncenral,Estación Central,,48.0,2.0,1.0,1,,Pequeño (35-54m2)
ArriendaDpto1D+1B+TObispoUmañaU.SantiagodeChileEst.Central,Estación Central,,,1.0,1.0,0,,Sin dato
DEPARTAMENTODomeyco,Santiago,60000.0,,1.0,1.0,0,,Sin dato
ArriendoDepto.2D+2B+Estcybodega/Garantíaenpartes/CercaFranklin,Santiago,,,2.0,2.0,1,,Sin dato
Departamento2Dy2Bconestacionamientoybodega,San Miguel,60000.0,,2.0,2.0,1,,Sin dato
¡IncreíbleDepartamento3D/2BÑUÑOA,Ñuñoa,58000.0,87.0,3.0,2.0,0,667.0,Grande (75-99m2)
ParqueO&#039;Higgins2D,Santiago,,,2.0,2.0,0,,Sin dato
MetroIrarrazavalDepto2Dorm1BañoVicMackenna955,Santiago,330000.0,45.0,2.0,1.0,0,7333.0,Pequeño (35-54m2)
DepartamentoChileEspaña8184TorreA/Colon8169TorreB,La Cisterna,,36.0,2.0,1.0,0,,Pequeño (35-54m2)
ExcelenteDepartamento,Santiago,,34.0,1.0,1.0,0,,Studio / Mini (<35m2)
Departamento,La Cisterna,,,2.0,1.0,0,,Sin dato
ArriendoSanPablo/SanMartín,Santiago,,,2.0,1.0,0,,Sin dato
"Departamento2D1B,conestacionamiento",Estación Central,,42.0,2.0,1.0,1,,Pequeño (35-54m2)
ArriendoDeptoSantosDumontRecoleta,Recoleta,480000.0,,2.0,2.0,0,,Sin dato
Habitación,Estación Central,,,1.0,1.0,0,,Sin dato
Departamento2DormLira/Marin,Santiago,,,2.0,1.0,0,,Sin dato
Departamento,San Bernardo,,55.0,3.0,1.0,0,,Mediano (55-74m2)
SearriendadeptoIndependencia1dormitorio1baño+bodega,Independencia,,,1.0,1.0,0,,Sin dato
1Dormitorio+1BañoCercanoaMetroEcuador,Estación Central,,,1.0,1.0,0,,Sin dato
EdificioAltoColon-MetroHospitales,Independencia,,45.0,3.0,1.0,0,,Pequeño (35-54m2)
Departamentoamobladoidealparaestudiante,Santiago,,,1.0,1.0,0,,Sin dato
DepartamentopequeñoamobladoenSantiagoCentro,Santiago,,,1.0,1.0,0,,Sin dato
DepartamentoenCoronelGodoy149,Estación Central,,,1.0,1.0,0,,Sin dato
DepartamentoHomeStudioenCoronelGodoy149,Estación Central,,,1.0,1.0,0,,Sin dato
3DORMITORIOSESTACIONCENTRAL(94170),Estación Central,,,3.0,2.0,0,,Sin dato
SEARRIENDADPTOENSANTIAGO,Santiago,,,1.0,1.0,0,,Sin dato
DEPARTAMENTOPróximoaMaculconQuilín,Macul,490000.0,55.0,2.0,2.0,0,8909.0,Mediano (55-74m2)
DEPARTAMENTOSantaElena898,Santiago,,,1.0,1.0,0,,Sin dato
DepartamentoSanPetersburgo6351,San Miguel,,45.0,3.0,1.0,0,,Pequeño (35-54m2)
NUEVOAESTRENAR1D1BYESTACIONAMIENTO,La Florida,,39.0,1.0,1.0,1,,Pequeño (35-54m2)
"CONESTACIONAMIENTOYBODEGA,DPTONUEVO(37598)",Santiago,,,1.0,1.0,1,,Sin dato
SearriendaDpto1dormitorio,Santiago,,31.0,1.0,1.0,0,,Studio / Mini (<35m2)
DepartamentodeundormitorioenIndependencia,Independencia,,,1.0,1.0,0,,Sin dato
Searriendadeptoestilomariposa2H2B,Independencia,,56.0,2.0,2.0,0,,Mediano (55-74m2)
Arriendopiezaprincipal,La Florida,,120.0,1.0,1.0,1,,Premium (100m2+)
Searriendadepartamentonuevo3D1B,La Cisterna,,52.0,3.0,1.0,0,,Pequeño (35-54m2)
Magnificodeptoensantaisabel353,Santiago,,35.0,1.0,1.0,0,,Pequeño (35-54m2)
GrandepartamentocercanoaplazaÑuñoa,Ñuñoa,53000.0,45.0,1.0,1.0,0,1178.0,Pequeño (35-54m2)
"Depto.NOESTADISPONIBLE,inactivoelaviso",Providencia,54000.0,58.0,2.0,1.0,0,931.0,Mediano (55-74m2)
DEPARTAMENTOSANTIAGOCENTRO-AMUNATEGUIcSDGO,Santiago,,36.0,1.0,1.0,0,,Pequeño (35-54m2)
DeptoSantiagoCentro,Santiago,,,1.0,1.0,0,,Sin dato
ArriendoDpto.SantaIsabel157,Santiago,450000.0,,2.0,2.0,0,,Sin dato
"Departamento2D1B,conestacionamiento",Estación Central,,42.0,2.0,1.0,1,,Pequeño (35-54m2)
Departamentoavsantarosa2648apasosmetroL6,San Joaquín,,48.0,3.0,1.0,0,,Pequeño (35-54m2)
Departamento2dormitoriosensanmiguel,San Miguel,,42.0,2.0,1.0,0,,Pequeño (35-54m2)
DepartamentoNuevoAPasosDeMetroL1SanAlberto,Santiago,,32.0,1.0,1.0,0,,Studio / Mini (<35m2)
ArriendodepartamentoenIndependencia,Independencia,,42.0,2.0,1.0,0,,Pequeño (35-54m2)
Departamentodosdormitoriossantiago,Santiago,,,2.0,1.0,0,,Sin dato
ArriendohermosodepartamentoenMaipú,Maipú,,,3.0,1.0,0,,Sin dato
Departamento1d/1bAmobladoMallFloridaCenter,La Florida,,36.0,1.0,1.0,0,,Pequeño (35-54m2)
Departamentoacondicionado,San Miguel,57000.0,79.0,2.0,2.0,0,722.0,Grande (75-99m2)
"Excelentedepartamentoplenocentro,SantoDomingo",Santiago,,56.0,2.0,2.0,0,,Mediano (55-74m2)
SearriendadeptoViveIndependencia,Independencia,,43.0,2.0,1.0,0,,Pequeño (35-54m2)
ArriendolindodeptoladometroÑuble,Santiago,,42.0,1.0,1.0,0,,Pequeño (35-54m2)
Arriendodepartamento,Independencia,,42.0,1.0,1.0,0,,Pequeño (35-54m2)
FercapropiedadesArriendalaCisterna,La Cisterna,,55.0,2.0,2.0,1,,Mediano (55-74m2)
ArriendoDpto3d2b-SantaIsabel/Tocornal,Santiago,58000.0,68.0,3.0,2.0,1,853.0,Mediano (55-74m2)
HomeStudiounambiente,Santiago,,,1.0,1.0,0,,Sin dato
AmplioDeptoMetroEcuador,Estación Central,,60.0,2.0,2.0,0,,Mediano (55-74m2)
DepartamentoenSantiagoCentro,Santiago,,,2.0,1.0,1,,Sin dato
Departamento,Santiago,,,2.0,2.0,0,,Sin dato
Departamento1D+1B,Estación Central,,,1.0,1.0,0,,Sin dato
Departamento2dormitorios2baños,Estación Central,,,2.0,2.0,0,,Sin dato
"Departamento2dormitorios2baños,metroIrarrázava",Santiago,,,2.0,2.0,0,,Sin dato
Departamentoestacióncentral,Estación Central,,,1.0,1.0,0,,Sin dato
Excelentedptoterrazasdemacul3700,Peñalolén,70000.0,75.0,3.0,2.0,1,933.0,Grande (75-99m2)
Departamentoexcelenteubicación,Recoleta,,,1.0,1.0,0,,Sin dato
Arriendodepto2/d1/bconbodega,Estación Central,,59.0,2.0,1.0,0,,Mediano (55-74m2)
SeArrienda,Independencia,,,3.0,1.0,0,,Sin dato
ArriendoDeptoquintanormal,Quinta Normal,58000.0,60.0,3.0,2.0,0,967.0,Mediano (55-74m2)
Searriendadepartamento*Juandebarros3885pi,Quinta Normal,,,2.0,1.0,0,,Sin dato
ArriendodepartamentoaPasosmetroTOESCA,Santiago,,48.0,1.0,1.0,0,,Pequeño (35-54m2)
ArriendoDepartamentoenSantiagocentro,Santiago,360000.0,52.0,2.0,2.0,0,6923.0,Pequeño (35-54m2)
Departamento2D/1B-1EenStgoCentro,Santiago,,48.0,2.0,1.0,0,,Pequeño (35-54m2)
deptoseminuevoSucrePedrodeValdivia,Ñuñoa,87000.0,,2.0,2.0,1,,Sin dato
"DepartamentoParquearauco,Lascondes",Las Condes,1739000.0,,3.0,3.0,1,,Sin dato
¡¡Departamentoenarriendocondisponibilidad,Independencia,,48.0,2.0,1.0,0,,Pequeño (35-54m2)
"DepartamentoEnÚltimoPiso,ExcelenteUbicación",La Cisterna,,48.0,2.0,1.0,0,,Pequeño (35-54m2)
DepartamentoPlazaZañartu,Ñuñoa,53000.0,45.0,2.0,2.0,0,1178.0,Pequeño (35-54m2)
Departamento1D+1Bsantapetronila38,Estación Central,,40.0,1.0,1.0,0,,Pequeño (35-54m2)
Departamentoconexcelenteconectividad,Santiago,,,1.0,1.0,0,,Sin dato
Departamentohomeestudioy/ostudio,Santiago,,30.0,1.0,1.0,1,,Studio / Mini (<35m2)
DepartamentoConEstacionamiento,Estación Central,,46.0,2.0,1.0,0,,Pequeño (35-54m2)
"BelloDepto.unsoloAmbiente,1baño,terraza",Macul,,,1.0,1.0,0,,Sin dato
DepartamentoMetroUniversidaddeChile,Santiago,,48.0,2.0,1.0,0,,Pequeño (35-54m2)
Arriendodepartamentoricardocumming,Santiago,,,1.0,1.0,0,,Sin dato
ArriendodepartamentoMetroVicenteValdes,Santiago,65000.0,54.0,2.0,1.0,1,1204.0,Pequeño (35-54m2)
DepartamentoMETROIRARRÁZAVAL,Ñuñoa,490000.0,35.0,1.0,1.0,0,14000.0,Pequeño (35-54m2)
ArriendoDeptoquintanormal,Quinta Normal,58000.0,60.0,3.0,2.0,0,967.0,Mediano (55-74m2)
DeptofrentemallAraucomaipu,Maipú,,,2.0,2.0,1,,Sin dato
"Departamento3dormitorios2baños,Maipúcentro",Maipú,52000.0,,3.0,2.0,1,,Sin dato
"DptoTobalaba7321,laflorida",La Florida,,61.0,2.0,2.0,0,,Mediano (55-74m2)
DepartamentoenCarlosPezoaVeliz0143,Estación Central,,,2.0,1.0,0,,Sin dato
Arriendocasainterior,Huechuraba,280000.0,,1.0,1.0,0,,Sin dato
Arriendodepto,Independencia,250000.0,,1.0,1.0,0,,Sin dato
departamento3dy1b,Cerro Navia,,50.0,3.0,1.0,0,,Pequeño (35-54m2)
ArriendoDepartamentoapasosmetroagrícola,Macul,,38.0,1.0,1.0,1,,Pequeño (35-54m2)
CómododepartamentoenSanJoaquin,San Joaquín,,45.0,2.0,1.0,0,,Pequeño (35-54m2)
SeArriendaDeptoNuevo2D+2BEstiloMariposa,Macul,50000.0,60.0,2.0,2.0,0,833.0,Mediano (55-74m2)
AmplioDepto3D2B1ESANMIGUEL,San Miguel,,66.0,3.0,2.0,1,,Mediano (55-74m2)
deparatmentoencolina,Colina,,65.0,2.0,1.0,1,,Mediano (55-74m2)
"DepartamentoMaipú,Condominio,3hab,2baños",Maipú,58000.0,,3.0,2.0,0,,Sin dato
Ampliodepartamentode3dormitorios,Santiago,62000.0,90.0,3.0,2.0,1,689.0,Grande (75-99m2)
Departamento3Dormitorios1BañoDirectoconeldueño,San Miguel,,,3.0,1.0,0,,Sin dato
SearriendadepartamentoreciénenSantiagocentro,Santiago,,60.0,2.0,2.0,0,,Mediano (55-74m2)
SeArriendaDepartamento,Maipú,,75.0,2.0,2.0,1,,Grande (75-99m2)
Arriendocasadeptoen2°piso100mtsstgocentro,Santiago,50000.0,,2.0,2.0,0,,Sin dato
DepartamentoarriendoporDiaszenteno,Santiago,,,1.0,1.0,0,,Sin dato
Arriendoexcelentedeptoamoblado-fullequipado,Providencia,,40.0,1.0,1.0,0,,Pequeño (35-54m2)
Departamento2Dormitorios1BañoMetroIrazzarzaval,Santiago,320000.0,,2.0,1.0,0,,Sin dato
Departamentonuevoyamoblado,Independencia,,38.0,1.0,1.0,0,,Pequeño (35-54m2)
Searriendadeparatmentoensantigo,Santiago,55000.0,,2.0,2.0,0,,Sin dato
DepartamentoOctavaAvenidaSanMiguel/3D+2B,San Miguel,,65.0,3.0,2.0,0,,Mediano (55-74m2)
DepartamentoenTalagante,Talagante,,,3.0,1.0,0,,Sin dato
ARRIENDODEPARTAMENTOLAFLORIDA|URETABRAVOPROPIEDADES|,La Florida,,,2.0,1.0,0,,Sin dato
"SearriendadptoSeminuevo,piso22,ComunadeSantiagocentro.",Santiago,,32.0,1.0,1.0,1,,Studio / Mini (<35m2)
ARRIENDODEPARTAMENTOENPUDAHUEL–DISPONIBILIDADINMEDIATA,Pudahuel,,,3.0,1.0,1,,Sin dato
"DepartamentoPorvenir651,Santiago,RegiónMetropolitana",Santiago,450000.0,62.0,3.0,1.0,0,7258.0,Mediano (55-74m2)
"DEPARTAMENTOAlameda4719,EstaciónCentral.",Estación Central,,27.0,1.0,1.0,0,,Studio / Mini (<35m2)
SEARRIENDAHERMOSODEPARTAMENTOENLACISTERNA,La Cisterna,,,2.0,1.0,0,,Sin dato
"DepartamentoAv.PadreHurtado9466,LaCisterna",La Cisterna,,42.0,2.0,1.0,0,,Pequeño (35-54m2)
Departamentointeriorparcela,Colina,,,1.0,1.0,0,,Sin dato
ArriendodptoStudioStgocentro,Santiago,,36.0,1.0,1.0,0,,Pequeño (35-54m2)
DepartamentoSanMiguelmetroloovalle,San Miguel,,,2.0,1.0,0,,Sin dato
Departamento3D/1B,Santiago,,55.0,3.0,1.0,0,,Mediano (55-74m2)
"Departamentobarriouniversitario,grajales",Santiago,666000.0,80.0,2.0,1.0,1,8325.0,Grande (75-99m2)
"DptoNuevo1Dormitorio,MetroEcuador",Estación Central,,31.0,1.0,1.0,0,,Studio / Mini (<35m2)
Bellodepartamento,Santiago,,35.0,1.0,1.0,0,,Pequeño (35-54m2)
Searriendadepartamentode4dormitorios,Santiago,85000.0,,4.0,2.0,0,,Sin dato
"350.000Depto,2dormitorios1baño,2°pisoFull",Santiago,,45.0,2.0,1.0,0,,Pequeño (35-54m2)
Arriendodepartamentoricardocumming,Santiago,,,1.0,1.0,0,,Sin dato
Excelentedepartamentosantiagocentro,Santiago,450000.0,70.0,3.0,2.0,0,6429.0,Mediano (55-74m2)
Searriendadepto2d+1b+estybod-santiagosur,Santiago,400000.0,,2.0,1.0,1,,Sin dato
HomeStudiobodegaMetroUdeChileDIegoAlmagro,Santiago,,,1.0,1.0,0,,Sin dato
ARRIENDODPTO2D1BMASESTAC./VALOR$350.000.-,La Granja,,,2.0,1.0,1,,Sin dato
Arriendodepartamentoamoblado1cuadrametroescuelamilitar,Las Condes,66000.0,,1.0,1.0,0,,Sin dato
"Searriendodepartamentoamoblado,metroescuelamilitar",Las Condes,64000.0,,1.0,1.0,0,,Sin dato
ARRIENDODPTO2D1BMASESTAC./VALOR$350.000.-,La Granja,,,2.0,1.0,1,,Sin dato
MetroLasRejas(70282),Estación Central,240000.0,,2.0,1.0,0,,Sin dato
"DEPARTAMENTOMapocho3521,QuintaNormal",Quinta Normal,,40.0,2.0,1.0,0,,Pequeño (35-54m2)
DepartamentoCURIÑANCA.,San Miguel,,38.0,1.0,1.0,0,,Pequeño (35-54m2)
"DepartamentoAv.PadreHurtado9466,LaCisterna",La Cisterna,,45.0,3.0,1.0,0,,Pequeño (35-54m2)
"DepartamentoAv.PadreHurtado9466,LaCisterna",La Cisterna,51700.0,45.0,3.0,1.0,0,1149.0,Pequeño (35-54m2)
DEPARTAMENTOC36094-77-ArriendoDepartamentoAMOBLADOCerroColorado-2D2B1E1Bo,Las Condes,1650000.0,97.0,2.0,2.0,0,17010.0,Grande (75-99m2)
"Arriendo,DEPARTAMENTO,SANTIAGO.2D/1B",Santiago,,40.0,2.0,1.0,0,,Pequeño (35-54m2)
Departamento1dormitorioAmobladoBarrioUnivers,Santiago,,38.0,1.0,1.0,0,,Pequeño (35-54m2)
Departamento3D/1B,Santiago,,55.0,3.0,1.0,0,,Mediano (55-74m2)
DepartamentoamobladoGeneralGanaSantiago,Santiago,,22.0,1.0,1.0,0,,Studio / Mini (<35m2)
Depto2Hab/1BañoSantaPetronila38piso10,Estación Central,,40.0,2.0,1.0,0,,Pequeño (35-54m2)
ArriendoDeptodoshab.dosbaños.(Nuevo),Santiago,,60.0,2.0,2.0,1,,Mediano (55-74m2)
ArriendoDept2D-2B-estacionamiento,Estación Central,430000.0,,2.0,2.0,1,,Sin dato
Arriendoacogedordepartamento,Santiago,,45.0,1.0,1.0,0,,Pequeño (35-54m2)
Excelentedepartamento2habitación2baños,Santiago,,,2.0,2.0,1,,Sin dato
DepartamentoSantiagoCentro,Santiago,50000.0,60.0,2.0,2.0,0,833.0,Mediano (55-74m2)
Céntricoycómododepartamento,Santiago,60000.0,58.0,2.0,2.0,1,1034.0,Mediano (55-74m2)
Departamentoestacioncentral,Estación Central,,57.0,2.0,1.0,0,,Mediano (55-74m2)
DepartamentoapasosMetroLaCisterna2D1B,La Cisterna,,,2.0,1.0,0,,Sin dato
Dpto2habitaciones1baño,Independencia,330000.0,50.0,2.0,1.0,0,6600.0,Pequeño (35-54m2)
Arriendodepartamentoenquintanormal,Quinta Normal,,50.0,3.0,1.0,0,,Pequeño (35-54m2)
"ArriendoDeptoPuenteAlto,CondominioLosLirios",Puente Alto,58000.0,75.0,2.0,2.0,1,773.0,Grande (75-99m2)
"Arriendodepto1dormitorio,vivaceta910",Independencia,250000.0,34.0,1.0,1.0,0,7353.0,Studio / Mini (<35m2)
DepartamentoMonoambiente,San Miguel,,20.0,1.0,1.0,0,,Studio / Mini (<35m2)
Searriendadepartamento*Juandebarros3885pi,Quinta Normal,,,2.0,1.0,0,,Sin dato
MetroSanAlbertoHurtado2b-2dConOSinEstacionamiento.,Estación Central,,,2.0,2.0,0,,Sin dato
Departamentointeriorindependiente,Pudahuel,,,1.0,1.0,1,,Sin dato
Depto.LaFloridaWalkerMartinez288(2D2BE),La Florida,,,2.0,2.0,1,,Sin dato
Acogedordepto1D1ByEST-SantaElvira-MetroIrarrázaval,Santiago,,,1.0,1.0,1,,Sin dato
"DEPARTAMENTOMapocho3521,QuintaNormal",Quinta Normal,,42.0,2.0,1.0,0,,Pequeño (35-54m2)
DEPARTAMENTOLaCoruña/Abtao,Estación Central,,55.0,2.0,2.0,0,,Mediano (55-74m2)
DEPARTAMENTOCompañía-BarrosArana,Quinta Normal,,47.0,2.0,1.0,0,,Pequeño (35-54m2)
DEPARTAMENTOYUNGAY,Quinta Normal,,49.0,3.0,1.0,0,,Pequeño (35-54m2)
DepartamentoSanMartin,Santiago,,,1.0,1.0,0,,Sin dato
