Title,Commune,Price,Area_m2,Bedrooms,Bathrooms,ParkingSpots
Departamento1D1B,SanMiguel,$310.00,30m2,1.0,1.0,
ArriendodptoStudioStgocentro,Santiago,$400.00,36m2,1.0,1.0,
DepartamentoLasCondes1dormitorio,LasCondes,UF33,80m2,2.0,2.0,1
Departamento2d/2b,SanMiguel,$515.00,50m2,2.0,2.0,1
ArriendodepartamentoenAv.España,Santiago,$350.00,30m2,1.0,1.0,
DepartamentoEdificioAltoSanFrancisco,Santiago,$450.00,50m2,2.0,1.0,
DepartamentoSantiagoCentro,Santiago,$650.00,80m2,3.0,2.0,1
dpto3pisoenquilicura,Quilicura,$40.000.000,,3.0,1.0,
Dpto.2d/2ba2CuadrasMoneda/metroMoned,Santiago,$428.00,60m2,2.0,2.0,
Departamento,SanMiguel,$650.00,,3.0,2.0,2
Searriendahermosodepartamento,Santiago,$460.00,50m2,2.0,2.0,
"ArriendoDepto2Piezas1baños,enSanMiguel",SanMiguel,$365.00,48m2,2.0,1.0,
Departamento2D+2B+Estacionamiento+Bodega,Macul,UF15,70m2,2.0,2.0,1
ArriendoDirectodePropietario2DormY2Baños,Santiago,$400.00,47m2,2.0,2.0,
deparatmentoencolina,Colina,$320.00,65m2,2.0,1.0,1
MODERNODPENARRIENDO1DORMITORIO-METROÑUBLE,Santiago,$300.00,,1.0,1.0,
Departamentodeinterior,ElBosque,$310.00,,1.0,1.0,
Departamento,Ñuñoa,$390.00,,2.0,2.0,
DeptoapasosdelmetroMacul,LaFlorida,$320.00,37m2,1.0,1.0,
Arriendodepartamentoenñuñoa,Ñuñoa,$700.00,70m2,3.0,2.0,1
Arriendodepartamento,SanMiguel,$400.00,60m2,3.0,1.0,1
Bellodepartamento2D+2B+ESTAC+BODEGapasosdemetroIrarrázaval,Santiago,$450.00,,2.0,2.0,1
Hermosodpto.cercanometroSantaAna-Puentecaly,Santiago,$580.00,53m2,2.0,2.0,1
DepartamentoaunacuadradelmetroÑuble,Santiago,$270.00,37m2,1.0,1.0,
ArrriendoDpto2DormitoriosCod.2421,Santiago,$370.00,,2.0,2.0,
"SearriendaDpto1D,1B",EstaciónCentral,$200.000-9%,,1.0,1.0,
METROLINEA1(87089),EstaciónCentral,$200.00,,1.0,1.0,
"EstudioModerno,MetroRepública(97573)",Santiago,$235.000-4%,,1.0,1.0,
HermosoDepartamento2D+2B+EST+BODCercaAlMetroIrarrazaval,Ñuñoa,$550.00,,2.0,2.0,1
DEPARTAMENTOCondeDelMaule4364,EstaciónCentral,$300.00,,1.0,1.0,
DepartamentoJuanaÁtaladeHirmas601,Renca,$344.00,42m2,2.0,1.0,
DepartamentoAméricoVespucio1456,Quilicura,$399.00,43m2,2.0,2.0,
DepartamentoCoronelAlvarado2505,Independencia,$375.000-1%,42m2,2.0,1.0,
Arriendostudioapasosmetrou.chile,Santiago,$280.00,22m2,1.0,1.0,
Searriendalindodepartamento,Providencia,$490.00,,1.0,1.0,
ArriendodepartamentoMacul3500,Macul,$650.00,,3.0,2.0,1
Arriendodepartamento2D2B,EstaciónCentral,$380.00,,2.0,2.0,
SantoDomingo755,Santiago,$340.00,40m2,2.0,2.0,1
Searriendadepartamento3D+2B,LaCisterna,$530.00,,3.0,2.0,
DepartamentoAMOBLADOStgocentro,Santiago,$500.00,55m2,2.0,2.0,
ArriendolindodeptoladometroÑuble,Santiago,$310.00,42m2,1.0,1.0,
Departamento2d/2b,SanMiguel,$515.00,50m2,2.0,2.0,1
SearriendaDepartamentoenSantiagoCentro,Santiago,$420.00,52m2,2.0,1.0,
ArriendoDpto3d2b-SantaIsabel/Tocornal,Santiago,$580.00,68m2,3.0,2.0,1
Arriendodepartamento,Quilicura,$580.00,,3.0,2.0,
"Departamentosantiagocentro2D,1B,1est(noamoblado",Santiago,$350.00,63m2,2.0,1.0,1
Depto2D2B1E1BCentro,Santiago,$470.00,,2.0,2.0,1
Departamentoenmaipu,ElBosque,$400.00,54m2,2.0,3.0,1
EdificioCapitalD24252D+1B,Santiago,$275.00,,2.0,1.0,
AmpliodepartamentosalidadelmetrosestaciónEcuador,EstaciónCentral,$380.00,,2.0,1.0,1
SUDUEÑOapasosdelmetroelLlano,SanMiguel,$340.00,38m2,1.0,1.0,
ArriendoDepartamentoCentral,Santiago,$240.00,45m2,1.0,1.0,
Arriendo420.000;2DormitoriosSantiagoCentro,Santiago,$420.00,,2.0,1.0,
ArriendodeptoenPudahuel,Pudahuel,$470.00,,2.0,1.0,1
DeptoNuevo2D/1B/1E/1B(Singastocomún),LaCisterna,$430.00,45m2,2.0,1.0,1
Arriendo,PedroAguirreCerda,$380.00,,3.0,1.0,
"Departamento3Dorm2BañosEstac,CercanoMetroLinea2",LaCisterna,$450.00,,3.0,2.0,1
Departamentonuevoyamoblado,Independencia,$350.00,38m2,1.0,1.0,
DptoEnArriendoAPasosDelMetroSantaAnaCod.1805,Santiago,$420.00,53m2,2.0,2.0,
Arriendodepartamento1dormitorio,Santiago,$360.00,38m2,1.0,1.0,
DepartamentoalladodelmetroL2L6,Santiago,$350.00,60m2,3.0,1.0,
SearriendaluminosodepartamentoenStgoCentro.,Santiago,$430.000-4%,,2.0,2.0,
ArriendodepartamentoenSanMiguel-SanNicolás,SanMiguel,$330.00,,1.0,1.0,
Dptosemiamoblado,EstaciónCentral,$300.00,35m2,1.0,1.0,
Departamentoenarriendoconopcióndecompra.,SanBernardo,$400.00,50m2,2.0,1.0,
Searriendahabitaciónamobladaimpecable.Ñuñoa,Ñuñoa,$200.00,,1.0,2.0,
DepartamentoenSanBernardo,SanBernardo,UF11,80m2,2.0,2.0,
"DepartamentoEstudio32m2,SantiagoCentro",Santiago,$320.00,32m2,1.0,1.0,
ArriendoDpto.independiente,CerroNavia,$250.00,,1.0,1.0,
LINDOHOMEESTUDIOCERCAALMETROECUADOR,EstaciónCentral,$210.00,,,1.0,
HabitaciónPrivadaAmobladaAPasosDeMetro,Providencia,$350.00,98m2,1.0,1.0,
DepartamentoArriendoSotomayorcercanoMetroCumming,Santiago,UF300.000,,1.0,1.0,
Depto,Santiago,$300.00,39m2,1.0,1.0,
"3Hab,2Bañ,Estacionamiento,Bodega,LagunaCentroQuilin139",Macul,$630.00,,3.0,2.0,1
ArriendodepartamentoÑuñoaapasosdelmetroIrarrázaval,Ñuñoa,$680.00,,2.0,2.0,1
PlenoCentroSantiagoLivingComedorDormitorioCocinaIndependiente,Santiago,$320.00,,1.0,1.0,
DepartamentoArriendoHomeEstudio,SanMiguel,$245.00,,1.0,1.0,
Pieza,LaFlorida,$230.00,,1.0,2.0,1
Arriendodpto1dor1bañenStgocentro,Santiago,$290.00,,1.0,1.0,
ArriendoDptoenSanIsidro(metroSantaLucía),Santiago,$450.00,52m2,2.0,2.0,
Departamento,QuintaNormal,$400.00,,3.0,1.0,
Huechuraba3D2B,Huechuraba,$750.00,116m2,3.0,2.0,
DeptoenarriendoSanMiguel,SanMiguel,$360.00,50m2,3.0,1.0,
Arriendo,LaFlorida,$330.00,,1.0,1.0,
Arriendodepartamento1Dormitorioymedioy1Baño,Independencia,$350.00,33m2,2.0,1.0,
"DPTOSTUDIOSENLAFLORIDA,DESDEUF6.-",LaFlorida,UF6,,1.0,6.0,1
ArriendohermosodepartamentocomunadeIndependen,Independencia,$340.000-13%,,2.0,1.0,1
PrecioRebajadoArriendo7aAvenidaCiudadDelNiñ,SanMiguel,$300.00,47m2,1.0,1.0,1
"ARRIENDODEPARTAMENTO1DORMITORIO+1BAÑO,INDEPENDENCIA",Independencia,$345.00,,1.0,1.0,
DepartamentoenarriendoIncluyeestacionamientoybodega3H+2B,SanMiguel,$590.00,,3.0,2.0,1
"DepartamentoenRecoleta,CondominioZapadores",Recoleta,$360.00,55m2,2.0,1.0,
"Lindodepto1D,1B,SantaVictoria562",Santiago,$330.00,,1.0,1.0,
DEPARTAMENTOCarlosSilvavidosola,SanMiguel,$445.00,50m2,2.0,1.0,
"DEPARTAMENTOAlameda4719,EstaciónCentral.",EstaciónCentral,$270.00,27m2,1.0,1.0,
"MetroBellavistalaFlorida,1dormitorio,bodega",LaFlorida,$300.00,35m2,1.0,1.0,
Cómododepartamento,Santiago,$490.00,60m2,2.0,2.0,1
Departamentoindependencia,Independencia,$270.00,33m2,1.0,1.0,
Acogedordepartamento,SanMiguel,$470.00,42m2,2.0,1.0,1
DepartamentoMetroSantaAnaSantiago,Santiago,$289.00,35m2,1.0,1.0,
Arriendodepto2dormitorios+2bañossantiagoce,Santiago,$420.00,47m2,2.0,2.0,
Departamento1d/1bAmobladoMallFloridaCenter,LaFlorida,$395.00,36m2,1.0,1.0,
LaFlorida,LaFlorida,$290.00,35m2,1.0,1.0,1
ArriendoDeptodoshab.dosbaños.(Nuevo),Santiago,$470.00,60m2,2.0,2.0,1
Arriendodepto.Santiagocentro,Santiago,$440.00,69m2,2.0,2.0,
Searriendadepartamentoexcelenteestado,EstaciónCentral,$400.00,53m2,2.0,2.0,
"ArriendoDpto1d+1b,apasosdeMetroÑUBLE",Santiago,$280.00,30m2,1.0,1.0,
ArriendoDeptocercanoametromattaysantaLucía,Santiago,$370.00,50m2,2.0,1.0,
"Depto2D1B,SanPablo1825,metroSantaAna",Santiago,$400.00,,2.0,1.0,
arriendodptoSantiagoCentroManuelRodríguezN°694metrosantaana,Santiago,$280.00,32m2,1.0,1.0,
ArriendoDpto1DormitorioCod.312,Santiago,$320.00,,1.0,1.0,
DepartamentonuevoPadreHurtado,PadreHurtado,$500.000-10%,55m2,2.0,2.0,1
Dpto2d1b-AmplioConTerraza-Logia-CocinaCerrada,SanMiguel,$360.00,,2.0,1.0,
"EstaciónCentralarriendodepartamento2dormitorios1baño,Estacionamiento",EstaciónCentral,$400.00,,2.0,1.0,1
ArriendoDptoTipoStudio(94839),EstaciónCentral,$190.00,,1.0,1.0,
ARRIENDODEPARTAMENTO1D+1B,Recoleta,$320.00,,1.0,1.0,
HudChileARRIENDOTemporal.LujoenVitacura!,Vitacura,$2.800.000,,3.0,3.0,1
"DEPARTAMENTOAlameda4719,EstaciónCentral.",EstaciónCentral,$270.00,27m2,1.0,1.0,
"DEPARTAMENTOAlameda4719,EstaciónCentral.",EstaciónCentral,$420.00,58m2,2.0,2.0,
Depenpromocionsantiago2d+1b+1b,Santiago,$165.00,37m2,2.0,1.0,
"DEPARTAMENTOMapocho3521,QuintaNormal",QuintaNormal,$360.00,42m2,2.0,1.0,
"DEPARTAMENTOMapocho3521,QuintaNormal",QuintaNormal,$360.00,42m2,2.0,1.0,
"DEPARTAMENTOMapocho3521,QuintaNormal",QuintaNormal,$356.60,39m2,2.0,1.0,
PARQUEBUSTAMANTE-DPTODE1DY1B,Santiago,$300.00,30m2,1.0,1.0,
ARRIENDODEPARTAMENTO1HAB1BASANTIAGO,Santiago,$280.00,33m2,1.0,1.0,
ArriendoDepartamentoEstudioBarrioYungay,Santiago,$265.00,22m2,1.0,1.0,
Arriendodepartamento1D1BmetroQuintaNormal,Santiago,$330.00,30m2,3.0,1.0,1
Modernodepto.searriendaenindependencia,Independencia,$450.00,50m2,2.0,2.0,1
Hermosodepartamento,LaFlorida,$400.00,54m2,2.0,1.0,1
departamentodesde01/10/2023,Santiago,$400.00,38m2,2.0,1.0,
departamentomacul,Macul,$730.00,77m2,3.0,2.0,
LuminosoDisponibilidadInmediata,Santiago,$355.00,45m2,2.0,1.0,
Departamento2D+2Baños+Estacionamiento,EstaciónCentral,$390.00,50m2,2.0,2.0,1
Arriendodepartamentomezabell2851,QuintaNormal,$360.000-8%,56m2,3.0,1.0,
DepartamentoenSantiago,Santiago,$330.000-6%,36m2,1.0,1.0,
ArriendodeptoLaFlorida,LaFlorida,$365.00,29m2,1.0,1.0,
Arriendodepto2d/2bestacybodegametroecuador,EstaciónCentral,$380.00,58m2,2.0,2.0,1
Departamento3dormitorios2bañosEstacionamiento,Huechuraba,$650.00,,3.0,2.0,
Arriendodptoindependiente,CerroNavia,$300.00,,1.0,1.0,
Departamanto3dormitorios,QuintaNormal,$400.00,49m2,3.0,1.0,
ArriendoAmpliodepartamentofrentepostacentral,Santiago,$540.00,,3.0,2.0,
Excelentedpto,Ñuñoa,$300.00,45m2,2.0,1.0,
DepartamentoÑuñoa2D2BAv.Macul,Ñuñoa,$480.00,55m2,2.0,2.0,
Arriendodepto.interior,LasCondes,UF450.000,,1.0,1.0,
Departamento2dormitorioscercanometroÑuble,Santiago,$350.00,34m2,2.0,1.0,
departamentodosdormitoriossanisidro234,Santiago,$330.000Oportunidad,,2.0,1.0,
ArriendodepartamentoSectorParqueO'Higgins,Santiago,$500.00,90m2,3.0,2.0,
DepartamentoAmplioycentralcercametro,LasCondes,$1.000.000-17%,,3.0,2.0,2
Departamentosde2DormenAvGrecia,Peñalolén,$380.00,,2.0,1.0,
DepartamentoenSanIgnaciondeLoyola4850,SanMiguel,$340.00,,2.0,1.0,1
"SearriendadptoSeminuevo,piso22,ComunadeSantiagocentro.",Santiago,$330.00,32m2,1.0,1.0,1
DEPARTAMENTODoctorLuisCalvoMackenna,LaFlorida,$350.00,39m2,1.0,1.0,
DEPARTAMENTOmanuelrodriguez/moneda,Santiago,$300.00,31m2,1.0,1.0,
DEPARTAMENTOClubHípico-1D+1B/SINCOMISIÓN,Santiago,$280.00,35m2,1.0,1.0,
DepartamentoChileEspaña8184TorreA/Colon8169TorreB,LaCisterna,$320.00,42m2,2.0,1.0,
"DEPARTAMENTOLasAcacias7604,LaFlorida.",LaFlorida,$460.00,49m2,2.0,2.0,
"DEPARTAMENTOLasAcacias7604,LaFlorida.",LaFlorida,$495.00,49m2,2.0,2.0,
DepartamentoCoronelAlvarado2505,Independencia,$375.000-1%,36m2,2.0,1.0,
DepartamentoCalleJuanBarrosN°3885,QuintaNormal,$346.00,47m2,3.0,1.0,
DepartamentoMapocho3951,QuintaNormal,$294.00,31m2,1.0,1.0,
DepartamentoSantaAna079,LaGranja,$274.00,34m2,1.0,1.0,
"DepartamentoSanIgnaciodeLoyola902,8330976Santiago,RegiónMetropolitana",Santiago,$220.00,23m2,1.0,1.0,
DepartamentoAvenidaSantaRosa5741,SanMiguel,$302.000-3%,42m2,2.0,1.0,
DepartamentoTrinidadRamirez01010,LaCisterna,$358.00,45m2,3.0,1.0,
Arriendo$560.000crescenteerrázuriz291,Ñuñoa,$560.00,42m2,2.0,1.0,1
DepartamentoInterioe,Santiago,$250.00,,1.0,1.0,
Lindodepto1D1BMetroHospitales/AmaliaErrazuriz,Independencia,$280.000-33%,33m2,1.0,1.0,
¡amobladodepto2dormitorios1bañoconbodega,Santiago,$370.00,48m2,2.0,1.0,
Gastoscomunesincluidos1D1B,Santiago,$250.00,25m2,1.0,1.0,
Arriendodepartamento,Santiago,$320.000-11%,45m2,2.0,1.0,
Departamentocentrodesantiago,Huechuraba,$520.00,,2.0,2.0,
Searriendadepartamentoestudio,QuintaNormal,$270.00,,1.0,1.0,
Depto.QuintaNormal3D-1BSINGASTOSCOMUNES,QuintaNormal,$450.00,60m2,3.0,1.0,
DepartamentoQuintaNormal,QuintaNormal,$370.00,,3.0,1.0,
DepartamentoDe3Dorm.EnQuilicura,Quilicura,$500.000-6%,65m2,3.0,2.0,1
"Depto4D,3B,EstyBod(MetroSanJoaquín)",SanJoaquín,$650.00,92m2,4.0,3.0,1
Departamento1dormitorioexcelenteestado,Santiago,$350.00,45m2,1.0,1.0,
Departamentodosdormitorios,EstaciónCentral,$300.00,,2.0,1.0,
departamento,Recoleta,$290.00,,1.0,1.0,
ExcelenteDeptoMetroStaLucia,Santiago,$350.000Ganga,,2.0,1.0,
ARGOMEDO350DP615,Santiago,$349.000-8%,,2.0,1.0,
SearriendadeptoenÑUÑOA,Ñuñoa,$400.00,,2.0,1.0,
Departamento,LoBarnechea,$585.00,,3.0,2.0,
DEPARTAMENTOLasCatalpas//Kennedy,Vitacura,$1.600.000,145m2,3.0,3.0,
DepartamentoVillasana1451,QuintaNormal,$384.00,45m2,3.0,1.0,
DepartamentoCondominioVistacostanera,Renca,$410.00,46m2,2.0,1.0,
LindoDeptoVeneciaconHuasco-Independencia,Independencia,$310.000-6%,46m2,2.0,1.0,
Arriendo2D-1BSantiagocentro,Santiago,$350.00,,2.0,1.0,
ArriendoDepartamentoPlenoSantiagoCentro,Santiago,$800.00,96m2,2.0,3.0,
ArriendodeptocomunadeIndependencia,Independencia,$500.00,,3.0,2.0,1
Entregainmediata!!1Dorm1baño,Santiago,$290.00,,1.0,1.0,
HermosoYBienUbicadoconVistaAPlaz,Santiago,$370.00,40m2,1.0,1.0,
DEPARTAMENTOmetrosanalbertohurtado,EstaciónCentral,$210.00,30m2,1.0,1.0,
Searriendacéntricodepto,Santiago,$410.00,40m2,1.0,1.0,1
ArriendodepartamentoSantiagocentro,Santiago,$350.00,40m2,1.0,1.0,
DepartamentoAmplioyconfortable,SanMiguel,UF580.000,,3.0,2.0,1
DepartamentoSANISIDRO/METROSANTALUCIA,Santiago,$360.00,56m2,2.0,1.0,
ArriendoDepartamento2DEstacionCentral,EstaciónCentral,$350.00,40m2,2.0,1.0,
HermosoSemiamobladoapasosdelmetroloovalle,LaCisterna,$400.00,49m2,2.0,2.0,1
Departamentoenprimerpisoconpatiojardínpropio,Ñuñoa,UF7.500,100m2,2.0,2.0,2
Toesca/República.Deptoconestacionamiento,Santiago,$360.00,,1.0,1.0,1
DepartamentoDomingoSantaMaria2565,Independencia,$391.00,44m2,2.0,2.0,
DepartamentoJoseManuelBalmaceda3751,Renca,$424.00,45m2,3.0,2.0,
DepartamentoTrinidadRamirez01010,LaCisterna,$300.00,42m2,2.0,1.0,
DepartamentoAvenidaloOvalle,LaCisterna,$385.00,,3.0,1.0,
Arriendodepartamento,Santiago,$420.000-5%,,2.0,1.0,1
"Directo,2H,2B,1E,a2cuadrasdemetro",Santiago,$420.00,,2.0,2.0,1
DepartamentoHomeEstudiometriCalyCanto,Independencia,$250.00,,,1.0,
1D+1BCeranoaMetroDepartamental,SanMiguel,$270.00,,1.0,1.0,
Depto3D+2B+estacionamientoybodega-Iluminado,Santiago,$530.00,75m2,3.0,2.0,1
EdificioCentralAlamedaD1906HomeStudio,Santiago,$220.00,,1.0,1.0,
Departamento1habitacion2ambientesgastoscomunesincluidosbarrioBrasil,Santiago,$390.00,,1.0,1.0,
DeptoubicadocercanoaestacionesSantaAnayCumming,Santiago,UF330.000,,1.0,1.0,
Deptoplazacastellarlacisterna,LaCisterna,$300.000-17%,45m2,2.0,1.0,1
"DepartamentoNuevo,2d2b,CercademetroQuilin",Macul,$550.00,65m2,2.0,2.0,1
"Arriendodepto.AhumadaconAgustinas,",Santiago,$380.00,38m2,2.0,1.0,
DepartamentoRefaccionadoCentrodeSantiago,Santiago,$400.00,30m2,1.0,1.0,
Arriendodepartamento,Santiago,$375.00,40m2,2.0,1.0,
Depto2D/1Bconectividadyservicios,Independencia,$360.00,52m2,2.0,1.0,
Departamentoapasosdelmetro,EstaciónCentral,$260.00,45m2,1.0,1.0,
Arriendodepartamentomacul,Macul,$350.00,,1.0,1.0,
Hermosodepartamento,SanMiguel,$300.00,40m2,1.0,1.0,
Arriendodepartamentoenplenobarriouniversitari,Santiago,$330.00,35m2,1.0,1.0,
Arriendodepartamentoapasosdelmetro,Santiago,$350.00,47m2,2.0,1.0,
DeptoMetromattaSantaRosa991,Santiago,$398.00,50m2,2.0,1.0,
Searriendadepartamentoamoblado1dormitorio,Santiago,$300.00,36m2,1.0,1.0,
Bellodepartamento2D+2B+ESTAC+BODEGapasosdemetroIrarrázaval,Santiago,$450.00,,2.0,2.0,1
ExcelenteDpto/MetroMacul,Macul,$500.00,,2.0,1.0,
EdificioAltoColon-MetroHospitales,Independencia,$350.00,45m2,3.0,1.0,
DepartamentoEnÑuñoaAPasosDeMetroVillafrei,Ñuñoa,$480.00,42m2,1.0,1.0,
Arriendocasadeptoen2°piso100mtsstgocentro,Santiago,$500.00,,2.0,2.0,
Departamentoenñuñoa,Ñuñoa,$500.00,,3.0,1.0,
ArriendoDepartamentoAv.España(MetroRepública),Santiago,$400.00,49m2,2.0,2.0,1
GranDepto.Interior2D/2B-¡IdealparaArrendar!,QuintaNormal,$450.00,,2.0,2.0,1
Deptoa10mnMetroPlazaChacabuco,Independencia,$260.00,32m2,1.0,1.0,
HudChileARRIENDOTemporal.LujoenVitacura!,Vitacura,$2.800.000,,3.0,3.0,1
350.000DepartamentoArriendoEleuterioRamirez1491,Santiago,$350.00,,2.0,1.0,
CRISANTEMOS/TOBALABA,Providencia,$465.00,,1.0,1.0,
ARRIENDODEPARTAMENTOESTORIL1DORMITORIOCONPATIO,LasCondes,$1.090.000,94m2,1.0,1.0,1
Depto2dormitoriosamplioSanMiguel,SanMiguel,$401.95,,2.0,1.0,
ArriendoDepartamentoNuevo(nuncausado),LaCisterna,$440.00,40m2,2.0,1.0,1
Depto1d1bstgocentro,Santiago,$275.00,30m2,1.0,1.0,
Searriendadpto1dormitorioSantiagoCentro,Santiago,$300.00,30m2,1.0,1.0,
Dpto2D/2BapasosdelMetroSantaIsabel,Santiago,$500.00,60m2,2.0,2.0,
departamento,QuintaNormal,$370.00,55m2,3.0,1.0,
DepartamentoDe3Dorm.EnQuilicura,Quilicura,$500.000-6%,65m2,3.0,2.0,1
DepartamentoBulnes,Santiago,$300.00,40m2,1.0,1.0,
RentaDepartamentoenMacul,Peñalolén,$650.00,81m2,3.0,2.0,2
Departamento1Dormitorio1BañoMasBodega,Santiago,$300.000-5%,,1.0,1.0,
"Bonito,comododepto.ExequielFernandez2D/2B",Macul,$420.000-7%,55m2,2.0,2.0,
Searriendadepto1D+1BCercanoaMetroSanAlbertoHurtado,EstaciónCentral,$250.00,,1.0,1.0,
Arriendodepartamentointerior-ComunaLaGranja,LaGranja,$300.00,50m2,1.0,1.0,
Depto,Santiago,$300.00,39m2,1.0,1.0,
50%DESCUENTOENELPRIMERMES/2D1B+ESTAC.+B/MTSANALBERTOH.,EstaciónCentral,$340.00,41m2,2.0,1.0,1
Departamentoconestacionamientoybodega,Santiago,$400.00,36m2,2.0,1.0,1
Encantadordepartamentoenvitacura,Vitacura,UF45,141m2,3.0,2.0,2
DEPARTAMENTOSanIgnacio,SanMiguel,$290.00,20m2,1.0,1.0,
Departamentometrolamoneda1d/1b,Santiago,$235.000-8%,29m2,1.0,1.0,
"Departamento1ambiente,semiamoblado,estacionamiento,gastocomúnincluido,tratodirecto,Ñuñoa",Ñuñoa,$430.000-4%,,1.0,1.0,1
Ampliodepartamentodedosdormitoriosydosbaños,Santiago,$500.00,,2.0,2.0,
Searriendadepartamentopedroaguirrecerda,SanJoaquín,$380.00,,2.0,1.0,
Arriendodptoamoblado2dormitorios,SanMiguel,$360.00,45m2,2.0,1.0,
LindoDpto2d2bcercanoametrotrenmaestranza,SanBernardo,$450.00,60m2,2.0,2.0,1
SantaRosa/Curicó,Santiago,$550.00,,2.0,2.0,1
DeptoEstudioMetroAgricola,Macul,$275.00,,1.0,1.0,
GrandepartamentoencondominioseguroenMaipú,Maipú,$470.00,67m2,3.0,2.0,1
arriendodeptoremodelado3dorm.cocinaconlogia+1estac.,Talagante,$420.00,,3.0,1.0,1
Departamentodosdormitorios5topiso,Santiago,$450.00,,2.0,2.0,1
Arriendodepartamento3dormitoriosIndependencia,Independencia,$400.00,56m2,3.0,1.0,
330.000departamentosanmartin898piso8,Santiago,$330.00,38m2,1.0,1.0,1
Arriendodepto.interior,LasCondes,UF450.000,,1.0,1.0,
DEPARTAMENTOCondominioLasTorres.,Pudahuel,$450.00,,2.0,1.0,
ArriendodepartamentonuevocercadelmetroUniversidadCatólica,Santiago,$650.00,38m2,1.0,1.0,
Hermosodpto.cercanometroSantaAna-Puentecaly,Santiago,$580.00,53m2,2.0,2.0,1
ArriendaDpto1D+1B+TObispoUmañaU.SantiagodeChileEst.Central,EstaciónCentral,$250.00,,1.0,1.0,
ExcelentedepartamentoenMacul,Macul,$400.00,,2.0,1.0,
ArriendaampliodepartamentoenGeneralGana10632H2bestacionamientoybodega,Santiago,$350.00,48m2,2.0,2.0,1
Directodueño2-dorm.1-bañosMetroSantaAna,Santiago,$298.00,41m2,2.0,1.0,
"Depto.amplioenSanMiguel,2habitaciones1baño",PuenteAlto,$420.00,,2.0,1.0,1
DepartamentosenIndependencia|OFERTALADOMALLBARRIOCERCANOMETROHOSPITALESIND.INMEDIATA,Independencia,$330.00,,2.0,1.0,
Quilicura.AméricoVespucio1456,Quilicura,$430.00,50m2,2.0,1.0,1
Departamento1d1b+Bodega(opcional),Santiago,$310.00,35m2,1.0,1.0,
DepartamentoSantiago,Santiago,$280.00,26m2,1.0,1.0,
ArriendoDptoEstudioCod.611,Santiago,$250.000-7%,,,1.0,
SanFranciscoarriendo(91730),Santiago,$340.00,,1.0,1.0,
Teregalamos$150.000PabloUrzua1481,Independencia,$200.00,,1.0,1.0,
"Dpto.ensegundopiso,60m2,comunaLoPrado,",LoPrado,$420.00,60m2,2.0,1.0,
DEPARTAMENTOMonjitasesquinaEnriqueMacIver,Santiago,$430.00,37m2,1.0,1.0,
DEPARTAMENTOSantaRosa2648,SanJoaquín,$340.00,,3.0,1.0,
DEPARTAMENTOSanIgnacio633,Santiago,$440.000-12%,64m2,2.0,2.0,
"DEPARTAMENTOMapocho3521,QuintaNormal",QuintaNormal,$260.00,29m2,1.0,1.0,
"DEPARTAMENTOMapocho3521,QuintaNormal",QuintaNormal,$366.065-8%,48m2,2.0,2.0,
DepartamentoAvenidaLoEspejo01173,LaCisterna,$298.00,42m2,2.0,1.0,
DepartamentoVillasana1451,QuintaNormal,$349.00,42m2,2.0,1.0,
DEPARTAMENTOYUNGAY,QuintaNormal,$390.00,49m2,3.0,1.0,
"DepartamentoAmplio,tranquiloyconestacionamiento",SanMiguel,$380.00,,1.0,1.0,1
APASOSDELMALLFLORIDACENTER(35962),LaFlorida,$400.00,,2.0,2.0,1
"ARRIENDODEPTO2HAB+2BAÑ,ÑUÑOA",Ñuñoa,$700.00,,2.0,2.0,
Arriendodepartamento,Santiago,$350.00,45m2,2.0,1.0,
"Arriendodepto2H,2B,1Estac,1Bodega",Recoleta,$450.000-10%,68m2,2.0,2.0,1
DepartamentointeriorenelcentrodePuenteAlto,PuenteAlto,$430.00,,3.0,1.0,
DepartamentoIndependiente2D1Bestacionamiento,Recoleta,$350.00,,2.0,1.0,
Arriendopieza,EstaciónCentral,$200.00,,1.0,1.0,
DepartamentoAv.EspañaStgocentro,Santiago,$525.00,,3.0,2.0,1
Departamentoenindependencia,Independencia,$380.00,55m2,2.0,1.0,
departamento,Santiago,$320.00,,1.0,1.0,
Arriendodeptointerior,Pudahuel,$200.00,,1.0,1.0,
Buscoarriendo3dormitorios,LasCondes,$600.00,,3.0,1.0,1
Depainteriorloespejo,LoEspejo,$250.00,35m2,2.0,1.0,
Arriendodepartamentobasico,SanJoaquín,$300.00,,1.0,1.0,
Dptodisponible,Quilicura,$260.00,,2.0,1.0,
Ampliodepartamentoexcelenteconectividad,LaFlorida,UF15,97m2,3.0,3.0,
SearriendadepartamentoenPuentealto,PuenteAlto,$350.00,,3.0,1.0,
DEPARTAMENTODiezdeJulio/SantaRosa,Santiago,$370.00,48m2,2.0,1.0,
Buscoarrendar,Pirque,$300.00,,1.0,1.0,1
Departamentohermosoybarato,Santiago,$390.00,45m2,2.0,1.0,1
Arriendodpto,Recoleta,$320.00,,1.0,1.0,
Arriendodepartamentoamplio,Santiago,$450.00,,1.0,1.0,
"Depto3hab,impecable",QuintaNormal,$360.00,50m2,3.0,1.0,
Buscoarriendoparapareja,SanJoaquín,$300.00,,1.0,1.0,
Departamentode3dorm.1bañoy1estacionamiento,LaCisterna,$360.00,50m2,3.0,1.0,1
